transcript_id	gene_id	gene_name
ENST00000756156.1	ENSG00000298520.1	ENSG00000298520
ENST00000756157.1	ENSG00000298520.1	ENSG00000298520
ENST00000756322.1	ENSG00000298542.1	ENSG00000298542
ENST00000756325.1	ENSG00000298543.1	ENSG00000298543
ENST00000756331.1	ENSG00000298543.1	ENSG00000298543
ENST00000756332.1	ENSG00000298543.1	ENSG00000298543
ENST00000756333.1	ENSG00000298543.1	ENSG00000298543
ENST00000756334.1	ENSG00000298543.1	ENSG00000298543
ENST00000756366.1	ENSG00000298550.1	ENSG00000298550
ENST00000756648.1	ENSG00000298579.1	ENSG00000298579
ENST00000756649.1	ENSG00000298580.1	ENSG00000298580
ENST00000756740.1	ENSG00000298600.1	ENSG00000298600
ENST00000756741.1	ENSG00000298600.1	ENSG00000298600
ENST00000756742.1	ENSG00000298600.1	ENSG00000298600
ENST00000756743.1	ENSG00000298600.1	ENSG00000298600
ENST00000756744.1	ENSG00000298600.1	ENSG00000298600
ENST00000756745.1	ENSG00000298600.1	ENSG00000298600
ENST00000756746.1	ENSG00000298600.1	ENSG00000298600
ENST00000756747.1	ENSG00000298600.1	ENSG00000298600
ENST00000756748.1	ENSG00000298600.1	ENSG00000298600
ENST00000756749.1	ENSG00000298600.1	ENSG00000298600
ENST00000756750.1	ENSG00000298600.1	ENSG00000298600
ENST00000756751.1	ENSG00000298600.1	ENSG00000298600
ENST00000756752.1	ENSG00000298600.1	ENSG00000298600
ENST00000756753.1	ENSG00000298600.1	ENSG00000298600
ENST00000756754.1	ENSG00000298600.1	ENSG00000298600
ENST00000756755.1	ENSG00000298600.1	ENSG00000298600
ENST00000756756.1	ENSG00000298600.1	ENSG00000298600
ENST00000756842.1	ENSG00000298604.1	ENSG00000298604
ENST00000756910.1	ENSG00000298610.1	ENSG00000298610
ENST00000756976.1	ENSG00000298621.1	ENSG00000298621
ENST00000757012.1	ENSG00000298630.1	ENSG00000298630
ENST00000757037.1	ENSG00000298638.1	ENSG00000298638
ENST00000757038.1	ENSG00000298638.1	ENSG00000298638
ENST00000757039.1	ENSG00000298638.1	ENSG00000298638
ENST00000757089.1	ENSG00000298643.1	ENSG00000298643
ENST00000757090.1	ENSG00000298643.1	ENSG00000298643
ENST00000757104.1	ENSG00000298648.1	ENSG00000298648
ENST00000757137.1	ENSG00000298657.1	ENSG00000298657
ENST00000757228.1	ENSG00000298676.1	ENSG00000298676
ENST00000757286.1	ENSG00000298685.1	ENSG00000298685
ENST00000757318.1	ENSG00000298690.1	ENSG00000298690
ENST00000757319.1	ENSG00000298690.1	ENSG00000298690
ENST00000757451.1	ENSG00000298698.1	ENSG00000298698
ENST00000757452.1	ENSG00000298698.1	ENSG00000298698
ENST00000757519.1	ENSG00000298707.1	ENSG00000298707
ENST00000757520.1	ENSG00000298707.1	ENSG00000298707
ENST00000757521.1	ENSG00000298707.1	ENSG00000298707
ENST00000757532.1	ENSG00000298712.1	ENSG00000298712
ENST00000757550.1	ENSG00000298717.1	ENSG00000298717
ENST00000757551.1	ENSG00000298717.1	ENSG00000298717
ENST00000757552.1	ENSG00000298717.1	ENSG00000298717
ENST00000757555.1	ENSG00000298719.1	ENSG00000298719
ENST00000757556.1	ENSG00000298719.1	ENSG00000298719
ENST00000757557.1	ENSG00000298719.1	ENSG00000298719
ENST00000757558.1	ENSG00000298719.1	ENSG00000298719
ENST00000757559.1	ENSG00000298719.1	ENSG00000298719
ENST00000757581.1	ENSG00000298720.1	ENSG00000298720
ENST00000757665.1	ENSG00000298736.1	ENSG00000298736
ENST00000757668.1	ENSG00000298736.1	ENSG00000298736
ENST00000757947.1	ENSG00000298776.1	ENSG00000298776
ENST00000758027.1	ENSG00000298796.1	ENSG00000298796
ENST00000758081.1	ENSG00000298812.1	ENSG00000298812
ENST00000758188.1	ENSG00000298828.1	ENSG00000298828
ENST00000758260.1	ENSG00000298834.1	ENSG00000298834
ENST00000758261.1	ENSG00000298835.1	ENSG00000298835
ENST00000758262.1	ENSG00000298835.1	ENSG00000298835
ENST00000758263.1	ENSG00000298835.1	ENSG00000298835
ENST00000758268.1	ENSG00000298838.1	ENSG00000298838
ENST00000758269.1	ENSG00000298838.1	ENSG00000298838
ENST00000758377.1	ENSG00000298844.1	ENSG00000298844
ENST00000758405.1	ENSG00000298849.1	ENSG00000298849
ENST00000758406.1	ENSG00000298849.1	ENSG00000298849
ENST00000758407.1	ENSG00000298849.1	ENSG00000298849
ENST00000758408.1	ENSG00000298849.1	ENSG00000298849
ENST00000758409.1	ENSG00000298849.1	ENSG00000298849
ENST00000758410.1	ENSG00000298849.1	ENSG00000298849
ENST00000758411.1	ENSG00000298849.1	ENSG00000298849
ENST00000758412.1	ENSG00000298849.1	ENSG00000298849
ENST00000758413.1	ENSG00000298849.1	ENSG00000298849
ENST00000758414.1	ENSG00000298850.1	ENSG00000298850
ENST00000758416.1	ENSG00000298850.1	ENSG00000298850
ENST00000758417.1	ENSG00000298850.1	ENSG00000298850
ENST00000758514.1	ENSG00000298862.1	ENSG00000298862
ENST00000758568.1	ENSG00000298871.1	ENSG00000298871
ENST00000758569.1	ENSG00000298871.1	ENSG00000298871
ENST00000758570.1	ENSG00000298871.1	ENSG00000298871
ENST00000758571.1	ENSG00000298871.1	ENSG00000298871
ENST00000758572.1	ENSG00000298871.1	ENSG00000298871
ENST00000758574.1	ENSG00000298873.1	ENSG00000298873
ENST00000758578.1	ENSG00000298875.1	ENSG00000298875
ENST00000758579.1	ENSG00000298876.1	ENSG00000298876
ENST00000758588.1	ENSG00000298880.1	ENSG00000298880
ENST00000758597.1	ENSG00000298886.1	ENSG00000298886
ENST00000758598.1	ENSG00000298886.1	ENSG00000298886
ENST00000758599.1	ENSG00000298886.1	ENSG00000298886
ENST00000758600.1	ENSG00000298886.1	ENSG00000298886
ENST00000758601.1	ENSG00000298887.1	ENSG00000298887
ENST00000758621.1	ENSG00000298890.1	ENSG00000298890
ENST00000758807.1	ENSG00000298901.1	ENSG00000298901
ENST00000758808.1	ENSG00000298901.1	ENSG00000298901
ENST00000758823.1	ENSG00000298903.1	ENSG00000298903
ENST00000758824.1	ENSG00000298903.1	ENSG00000298903
ENST00000758825.1	ENSG00000298903.1	ENSG00000298903
ENST00000758826.1	ENSG00000298903.1	ENSG00000298903
ENST00000758827.1	ENSG00000298903.1	ENSG00000298903
ENST00000758828.1	ENSG00000298903.1	ENSG00000298903
ENST00000758910.1	ENSG00000298907.1	ENSG00000298907
ENST00000759058.1	ENSG00000298925.1	ENSG00000298925
ENST00000759059.1	ENSG00000298926.1	ENSG00000298926
ENST00000759167.1	ENSG00000298936.1	ENSG00000298936
ENST00000759186.1	ENSG00000298940.1	ENSG00000298940
ENST00000759259.1	ENSG00000298950.1	ENSG00000298950
ENST00000759323.1	ENSG00000298956.1	ENSG00000298956
ENST00000759360.1	ENSG00000298961.1	ENSG00000298961
ENST00000759809.1	ENSG00000299011.1	ENSG00000299011
ENST00000759811.1	ENSG00000299013.1	ENSG00000299013
ENST00000760072.1	ENSG00000299041.1	ENSG00000299041
ENST00000760073.1	ENSG00000299041.1	ENSG00000299041
ENST00000760074.1	ENSG00000299041.1	ENSG00000299041
ENST00000760075.1	ENSG00000299041.1	ENSG00000299041
ENST00000760078.1	ENSG00000299041.1	ENSG00000299041
ENST00000760081.1	ENSG00000299041.1	ENSG00000299041
ENST00000760083.1	ENSG00000299041.1	ENSG00000299041
ENST00000760084.1	ENSG00000299041.1	ENSG00000299041
ENST00000760090.1	ENSG00000299045.1	ENSG00000299045
ENST00000760094.1	ENSG00000299046.1	ENSG00000299046
ENST00000760095.1	ENSG00000299046.1	ENSG00000299046
ENST00000760096.1	ENSG00000299046.1	ENSG00000299046
ENST00000760118.1	ENSG00000299055.1	ENSG00000299055
ENST00000760188.1	ENSG00000299060.1	ENSG00000299060
ENST00000760338.1	ENSG00000299078.1	ENSG00000299078
ENST00000760373.1	ENSG00000299083.1	ENSG00000299083
ENST00000760374.1	ENSG00000299083.1	ENSG00000299083
ENST00000760375.1	ENSG00000299083.1	ENSG00000299083
ENST00000760376.1	ENSG00000299083.1	ENSG00000299083
ENST00000760377.1	ENSG00000299083.1	ENSG00000299083
ENST00000760378.1	ENSG00000299083.1	ENSG00000299083
ENST00000760379.1	ENSG00000299083.1	ENSG00000299083
ENST00000760380.1	ENSG00000299083.1	ENSG00000299083
ENST00000760381.1	ENSG00000299083.1	ENSG00000299083
ENST00000760382.1	ENSG00000299083.1	ENSG00000299083
ENST00000760400.1	ENSG00000299088.1	ENSG00000299088
ENST00000760414.1	ENSG00000299090.1	ENSG00000299090
ENST00000760536.1	ENSG00000299114.1	ENSG00000299114
ENST00000760703.1	ENSG00000299135.1	ENSG00000299135
ENST00000761151.1	ENSG00000299149.1	ENSG00000299149
ENST00000761152.1	ENSG00000299149.1	ENSG00000299149
ENST00000761384.1	ENSG00000299166.1	ENSG00000299166
ENST00000761386.1	ENSG00000299166.1	ENSG00000299166
ENST00000761387.1	ENSG00000299166.1	ENSG00000299166
ENST00000761388.1	ENSG00000299166.1	ENSG00000299166
ENST00000761389.1	ENSG00000299166.1	ENSG00000299166
ENST00000761390.1	ENSG00000299166.1	ENSG00000299166
ENST00000761391.1	ENSG00000299166.1	ENSG00000299166
ENST00000761392.1	ENSG00000299166.1	ENSG00000299166
ENST00000761394.1	ENSG00000299166.1	ENSG00000299166
ENST00000761395.1	ENSG00000299166.1	ENSG00000299166
ENST00000761396.1	ENSG00000299166.1	ENSG00000299166
ENST00000761415.1	ENSG00000299175.1	ENSG00000299175
ENST00000761417.1	ENSG00000299177.1	ENSG00000299177
ENST00000761478.1	ENSG00000299190.1	ENSG00000299190
ENST00000761511.1	ENSG00000299196.1	ENSG00000299196
ENST00000761512.1	ENSG00000299196.1	ENSG00000299196
ENST00000761513.1	ENSG00000299196.1	ENSG00000299196
ENST00000761596.1	ENSG00000299205.1	ENSG00000299205
ENST00000761597.1	ENSG00000299205.1	ENSG00000299205
ENST00000761598.1	ENSG00000299205.1	ENSG00000299205
ENST00000761599.1	ENSG00000299205.1	ENSG00000299205
ENST00000761624.1	ENSG00000299211.1	ENSG00000299211
ENST00000761625.1	ENSG00000299211.1	ENSG00000299211
ENST00000761626.1	ENSG00000299211.1	ENSG00000299211
ENST00000761644.1	ENSG00000299219.1	ENSG00000299219
ENST00000761647.1	ENSG00000299222.1	ENSG00000299222
ENST00000761774.1	ENSG00000299237.1	ENSG00000299237
ENST00000761962.1	ENSG00000299253.1	ENSG00000299253
ENST00000761999.1	ENSG00000299261.1	ENSG00000299261
ENST00000762000.1	ENSG00000299261.1	ENSG00000299261
ENST00000762001.1	ENSG00000299261.1	ENSG00000299261
ENST00000762008.1	ENSG00000299263.1	ENSG00000299263
ENST00000762105.1	ENSG00000299271.1	ENSG00000299271
ENST00000762209.1	ENSG00000299282.1	ENSG00000299282
ENST00000762210.1	ENSG00000299282.1	ENSG00000299282
ENST00000762211.1	ENSG00000299282.1	ENSG00000299282
ENST00000762212.1	ENSG00000299282.1	ENSG00000299282
ENST00000762375.1	ENSG00000299292.1	ENSG00000299292
ENST00000762406.1	ENSG00000299294.1	ENSG00000299294
ENST00000762407.1	ENSG00000299294.1	ENSG00000299294
ENST00000762408.1	ENSG00000299294.1	ENSG00000299294
ENST00000762409.1	ENSG00000299294.1	ENSG00000299294
ENST00000762410.1	ENSG00000299294.1	ENSG00000299294
ENST00000762412.1	ENSG00000299295.1	ENSG00000299295
ENST00000762414.1	ENSG00000299295.1	ENSG00000299295
ENST00000762437.1	ENSG00000299302.1	ENSG00000299302
ENST00000762438.1	ENSG00000299302.1	ENSG00000299302
ENST00000762439.1	ENSG00000299302.1	ENSG00000299302
ENST00000762606.1	ENSG00000299324.1	ENSG00000299324
ENST00000762607.1	ENSG00000299324.1	ENSG00000299324
ENST00000762608.1	ENSG00000299324.1	ENSG00000299324
ENST00000762609.1	ENSG00000299324.1	ENSG00000299324
ENST00000762610.1	ENSG00000299324.1	ENSG00000299324
ENST00000762611.1	ENSG00000299324.1	ENSG00000299324
ENST00000762627.1	ENSG00000299329.1	ENSG00000299329
ENST00000762630.1	ENSG00000299329.1	ENSG00000299329
ENST00000762631.1	ENSG00000299329.1	ENSG00000299329
ENST00000762633.1	ENSG00000299329.1	ENSG00000299329
ENST00000762636.1	ENSG00000299329.1	ENSG00000299329
ENST00000762703.1	ENSG00000299336.1	ENSG00000299336
ENST00000762792.1	ENSG00000299349.1	ENSG00000299349
ENST00000762799.1	ENSG00000299351.1	ENSG00000299351
ENST00000762835.1	ENSG00000299361.1	ENSG00000299361
ENST00000762846.1	ENSG00000299364.1	ENSG00000299364
ENST00000762919.1	ENSG00000299373.1	ENSG00000299373
ENST00000763021.1	ENSG00000299378.1	ENSG00000299378
ENST00000763023.1	ENSG00000299378.1	ENSG00000299378
ENST00000763024.1	ENSG00000299378.1	ENSG00000299378
ENST00000763025.1	ENSG00000299378.1	ENSG00000299378
ENST00000763026.1	ENSG00000299378.1	ENSG00000299378
ENST00000763027.1	ENSG00000299378.1	ENSG00000299378
ENST00000763063.1	ENSG00000299382.1	ENSG00000299382
ENST00000763076.1	ENSG00000299384.1	ENSG00000299384
ENST00000763125.1	ENSG00000299390.1	ENSG00000299390
ENST00000763126.1	ENSG00000299390.1	ENSG00000299390
ENST00000763127.1	ENSG00000299390.1	ENSG00000299390
ENST00000763128.1	ENSG00000299390.1	ENSG00000299390
ENST00000763129.1	ENSG00000299390.1	ENSG00000299390
ENST00000763130.1	ENSG00000299390.1	ENSG00000299390
ENST00000763131.1	ENSG00000299390.1	ENSG00000299390
ENST00000763132.1	ENSG00000299390.1	ENSG00000299390
ENST00000763177.1	ENSG00000299398.1	ENSG00000299398
ENST00000763178.1	ENSG00000299398.1	ENSG00000299398
ENST00000763248.1	ENSG00000299409.1	ENSG00000299409
ENST00000763250.1	ENSG00000299409.1	ENSG00000299409
ENST00000763257.1	ENSG00000299413.1	ENSG00000299413
ENST00000763313.1	ENSG00000299417.1	ENSG00000299417
ENST00000763314.1	ENSG00000299417.1	ENSG00000299417
ENST00000763315.1	ENSG00000299417.1	ENSG00000299417
ENST00000763316.1	ENSG00000299417.1	ENSG00000299417
ENST00000763317.1	ENSG00000299417.1	ENSG00000299417
ENST00000763322.1	ENSG00000299420.1	ENSG00000299420
ENST00000763324.1	ENSG00000299420.1	ENSG00000299420
ENST00000763577.1	ENSG00000299442.1	ENSG00000299442
ENST00000763578.1	ENSG00000299442.1	ENSG00000299442
ENST00000763606.1	ENSG00000299448.1	ENSG00000299448
ENST00000763608.1	ENSG00000299448.1	ENSG00000299448
ENST00000763610.1	ENSG00000299450.1	ENSG00000299450
ENST00000763667.1	ENSG00000299456.1	ENSG00000299456
ENST00000763668.1	ENSG00000299456.1	ENSG00000299456
ENST00000763669.1	ENSG00000299456.1	ENSG00000299456
ENST00000763693.1	ENSG00000299457.1	ENSG00000299457
ENST00000763695.1	ENSG00000299459.1	ENSG00000299459
ENST00000763747.1	ENSG00000299470.1	ENSG00000299470
ENST00000763756.1	ENSG00000299472.1	ENSG00000299472
ENST00000763761.1	ENSG00000299474.1	ENSG00000299474
ENST00000763765.1	ENSG00000299476.1	ENSG00000299476
ENST00000764064.1	ENSG00000299494.1	ENSG00000299494
ENST00000764065.1	ENSG00000299495.1	ENSG00000299495
ENST00000764215.1	ENSG00000299519.1	ENSG00000299519
ENST00000764354.1	ENSG00000299532.1	ENSG00000299532
ENST00000764458.1	ENSG00000299536.1	ENSG00000299536
ENST00000764459.1	ENSG00000299536.1	ENSG00000299536
ENST00000764466.1	ENSG00000299539.1	ENSG00000299539
ENST00000764488.1	ENSG00000299546.1	ENSG00000299546
ENST00000764678.1	ENSG00000299569.1	ENSG00000299569
ENST00000764679.1	ENSG00000299569.1	ENSG00000299569
ENST00000764711.1	ENSG00000299573.1	ENSG00000299573
ENST00000764723.1	ENSG00000299577.1	ENSG00000299577
ENST00000764831.1	ENSG00000299582.1	ENSG00000299582
ENST00000764832.1	ENSG00000299582.1	ENSG00000299582
ENST00000764833.1	ENSG00000299582.1	ENSG00000299582
ENST00000764834.1	ENSG00000299582.1	ENSG00000299582
ENST00000764835.1	ENSG00000299582.1	ENSG00000299582
ENST00000764836.1	ENSG00000299582.1	ENSG00000299582
ENST00000764837.1	ENSG00000299582.1	ENSG00000299582
ENST00000764838.1	ENSG00000299582.1	ENSG00000299582
ENST00000764839.1	ENSG00000299582.1	ENSG00000299582
ENST00000764840.1	ENSG00000299582.1	ENSG00000299582
ENST00000764841.1	ENSG00000299582.1	ENSG00000299582
ENST00000764843.1	ENSG00000299582.1	ENSG00000299582
ENST00000764844.1	ENSG00000299582.1	ENSG00000299582
ENST00000764845.1	ENSG00000299582.1	ENSG00000299582
ENST00000764846.1	ENSG00000299582.1	ENSG00000299582
ENST00000764847.1	ENSG00000299582.1	ENSG00000299582
ENST00000764848.1	ENSG00000299583.1	ENSG00000299583
ENST00000764849.1	ENSG00000299583.1	ENSG00000299583
ENST00000764863.1	ENSG00000299586.1	ENSG00000299586
ENST00000764878.1	ENSG00000299589.1	ENSG00000299589
ENST00000764879.1	ENSG00000299589.1	ENSG00000299589
ENST00000764880.1	ENSG00000299589.1	ENSG00000299589
ENST00000764881.1	ENSG00000299589.1	ENSG00000299589
ENST00000764882.1	ENSG00000299589.1	ENSG00000299589
ENST00000764883.1	ENSG00000299589.1	ENSG00000299589
ENST00000764884.1	ENSG00000299589.1	ENSG00000299589
ENST00000764885.1	ENSG00000299589.1	ENSG00000299589
ENST00000764886.1	ENSG00000299589.1	ENSG00000299589
ENST00000764887.1	ENSG00000299589.1	ENSG00000299589
ENST00000764888.1	ENSG00000299589.1	ENSG00000299589
ENST00000764890.1	ENSG00000299589.1	ENSG00000299589
ENST00000764893.1	ENSG00000299590.1	ENSG00000299590
ENST00000764894.1	ENSG00000299590.1	ENSG00000299590
ENST00000764895.1	ENSG00000299590.1	ENSG00000299590
ENST00000764897.1	ENSG00000299590.1	ENSG00000299590
ENST00000764977.1	ENSG00000299598.1	ENSG00000299598
ENST00000765080.1	ENSG00000299607.1	ENSG00000299607
ENST00000765088.1	ENSG00000299611.1	ENSG00000299611
ENST00000765231.1	ENSG00000299628.1	ENSG00000299628
ENST00000765323.1	ENSG00000299643.1	ENSG00000299643
ENST00000765334.1	ENSG00000299645.1	ENSG00000299645
ENST00000765335.1	ENSG00000299645.1	ENSG00000299645
ENST00000765337.1	ENSG00000299645.1	ENSG00000299645
ENST00000765338.1	ENSG00000299645.1	ENSG00000299645
ENST00000765341.1	ENSG00000299645.1	ENSG00000299645
ENST00000765342.1	ENSG00000299645.1	ENSG00000299645
ENST00000765346.1	ENSG00000299645.1	ENSG00000299645
ENST00000765347.1	ENSG00000299645.1	ENSG00000299645
ENST00000765349.1	ENSG00000299645.1	ENSG00000299645
ENST00000765360.1	ENSG00000299647.1	ENSG00000299647
ENST00000765515.1	ENSG00000299665.1	ENSG00000299665
ENST00000765516.1	ENSG00000299665.1	ENSG00000299665
ENST00000765517.1	ENSG00000299665.1	ENSG00000299665
ENST00000765518.1	ENSG00000299665.1	ENSG00000299665
ENST00000765521.1	ENSG00000299668.1	ENSG00000299668
ENST00000765541.1	ENSG00000299670.1	ENSG00000299670
ENST00000765556.1	ENSG00000299677.1	ENSG00000299677
ENST00000765557.1	ENSG00000299677.1	ENSG00000299677
ENST00000765559.1	ENSG00000299677.1	ENSG00000299677
ENST00000765560.1	ENSG00000299677.1	ENSG00000299677
ENST00000765561.1	ENSG00000299677.1	ENSG00000299677
ENST00000765562.1	ENSG00000299677.1	ENSG00000299677
ENST00000765563.1	ENSG00000299677.1	ENSG00000299677
ENST00000765564.1	ENSG00000299677.1	ENSG00000299677
ENST00000765565.1	ENSG00000299677.1	ENSG00000299677
ENST00000765566.1	ENSG00000299677.1	ENSG00000299677
ENST00000765570.1	ENSG00000299679.1	ENSG00000299679
ENST00000765571.1	ENSG00000299679.1	ENSG00000299679
ENST00000765572.1	ENSG00000299680.1	ENSG00000299680
ENST00000765586.1	ENSG00000299683.1	ENSG00000299683
ENST00000765706.1	ENSG00000299700.1	ENSG00000299700
ENST00000765839.1	ENSG00000299722.1	ENSG00000299722
ENST00000765840.1	ENSG00000299722.1	ENSG00000299722
ENST00000765841.1	ENSG00000299722.1	ENSG00000299722
ENST00000765842.1	ENSG00000299722.1	ENSG00000299722
ENST00000765843.1	ENSG00000299722.1	ENSG00000299722
ENST00000765844.1	ENSG00000299722.1	ENSG00000299722
ENST00000765845.1	ENSG00000299722.1	ENSG00000299722
ENST00000765846.1	ENSG00000299722.1	ENSG00000299722
ENST00000765847.1	ENSG00000299722.1	ENSG00000299722
ENST00000765848.1	ENSG00000299722.1	ENSG00000299722
ENST00000765849.1	ENSG00000299722.1	ENSG00000299722
ENST00000765850.1	ENSG00000299722.1	ENSG00000299722
ENST00000765851.1	ENSG00000299722.1	ENSG00000299722
ENST00000765852.1	ENSG00000299722.1	ENSG00000299722
ENST00000765853.1	ENSG00000299722.1	ENSG00000299722
ENST00000765854.1	ENSG00000299722.1	ENSG00000299722
ENST00000765870.1	ENSG00000299725.1	ENSG00000299725
ENST00000765871.1	ENSG00000299725.1	ENSG00000299725
ENST00000766362.1	ENSG00000299782.1	ENSG00000299782
ENST00000766642.1	ENSG00000299813.1	ENSG00000299813
ENST00000766678.1	ENSG00000299825.1	ENSG00000299825
ENST00000766679.1	ENSG00000299825.1	ENSG00000299825
ENST00000766689.1	ENSG00000299831.1	ENSG00000299831
ENST00000766691.1	ENSG00000299831.1	ENSG00000299831
ENST00000766692.1	ENSG00000299831.1	ENSG00000299831
ENST00000766956.1	ENSG00000299856.1	ENSG00000299856
ENST00000766957.1	ENSG00000299857.1	ENSG00000299857
ENST00000767019.1	ENSG00000299873.1	ENSG00000299873
ENST00000767020.1	ENSG00000299873.1	ENSG00000299873
ENST00000767026.1	ENSG00000299874.1	ENSG00000299874
ENST00000767028.1	ENSG00000299876.1	ENSG00000299876
ENST00000767029.1	ENSG00000299876.1	ENSG00000299876
ENST00000767032.1	ENSG00000299878.1	ENSG00000299878
ENST00000767034.1	ENSG00000299880.1	ENSG00000299880
ENST00000767215.1	ENSG00000299887.1	ENSG00000299887
ENST00000767324.1	ENSG00000299905.1	ENSG00000299905
ENST00000767348.1	ENSG00000299907.1	ENSG00000299907
ENST00000767349.1	ENSG00000299907.1	ENSG00000299907
ENST00000767352.1	ENSG00000299909.1	ENSG00000299909
ENST00000767538.1	ENSG00000299926.1	ENSG00000299926
ENST00000767544.1	ENSG00000299929.1	ENSG00000299929
ENST00000767548.1	ENSG00000299931.1	ENSG00000299931
ENST00000767549.1	ENSG00000299931.1	ENSG00000299931
ENST00000767550.1	ENSG00000299931.1	ENSG00000299931
ENST00000767568.1	ENSG00000299934.1	ENSG00000299934
ENST00000767612.1	ENSG00000299943.1	ENSG00000299943
ENST00000767619.1	ENSG00000299946.1	ENSG00000299946
ENST00000767620.1	ENSG00000299946.1	ENSG00000299946
ENST00000767621.1	ENSG00000299946.1	ENSG00000299946
ENST00000767637.1	ENSG00000299950.1	ENSG00000299950
ENST00000767652.1	ENSG00000299953.1	ENSG00000299953
ENST00000767653.1	ENSG00000299953.1	ENSG00000299953
ENST00000767654.1	ENSG00000299953.1	ENSG00000299953
ENST00000767655.1	ENSG00000299953.1	ENSG00000299953
ENST00000767656.1	ENSG00000299953.1	ENSG00000299953
ENST00000767657.1	ENSG00000299953.1	ENSG00000299953
ENST00000767658.1	ENSG00000299953.1	ENSG00000299953
ENST00000767667.1	ENSG00000299956.1	ENSG00000299956
ENST00000767668.1	ENSG00000299956.1	ENSG00000299956
ENST00000767669.1	ENSG00000299956.1	ENSG00000299956
ENST00000767670.1	ENSG00000299956.1	ENSG00000299956
ENST00000767715.1	ENSG00000299961.1	ENSG00000299961
ENST00000767719.1	ENSG00000299964.1	ENSG00000299964
ENST00000767728.1	ENSG00000299970.1	ENSG00000299970
ENST00000767729.1	ENSG00000299970.1	ENSG00000299970
ENST00000767730.1	ENSG00000299970.1	ENSG00000299970
ENST00000767731.1	ENSG00000299970.1	ENSG00000299970
ENST00000767732.1	ENSG00000299970.1	ENSG00000299970
ENST00000767733.1	ENSG00000299970.1	ENSG00000299970
ENST00000767734.1	ENSG00000299970.1	ENSG00000299970
ENST00000767736.1	ENSG00000299972.1	ENSG00000299972
ENST00000767737.1	ENSG00000299972.1	ENSG00000299972
ENST00000767738.1	ENSG00000299972.1	ENSG00000299972
ENST00000767752.1	ENSG00000299974.1	ENSG00000299974
ENST00000767753.1	ENSG00000299974.1	ENSG00000299974
ENST00000767797.1	ENSG00000299986.1	ENSG00000299986
ENST00000767837.1	ENSG00000299990.1	ENSG00000299990
ENST00000767839.1	ENSG00000299990.1	ENSG00000299990
ENST00000767840.1	ENSG00000299990.1	ENSG00000299990
ENST00000767841.1	ENSG00000299990.1	ENSG00000299990
ENST00000767842.1	ENSG00000299990.1	ENSG00000299990
ENST00000767843.1	ENSG00000299990.1	ENSG00000299990
ENST00000767844.1	ENSG00000299990.1	ENSG00000299990
ENST00000767845.1	ENSG00000299990.1	ENSG00000299990
ENST00000767846.1	ENSG00000299990.1	ENSG00000299990
ENST00000767847.1	ENSG00000299990.1	ENSG00000299990
ENST00000767848.1	ENSG00000299990.1	ENSG00000299990
ENST00000767849.1	ENSG00000299990.1	ENSG00000299990
ENST00000767850.1	ENSG00000299990.1	ENSG00000299990
ENST00000767851.1	ENSG00000299990.1	ENSG00000299990
ENST00000767852.1	ENSG00000299990.1	ENSG00000299990
ENST00000767893.1	ENSG00000300001.1	ENSG00000300001
ENST00000767894.1	ENSG00000300001.1	ENSG00000300001
ENST00000767982.1	ENSG00000300018.1	ENSG00000300018
ENST00000768227.1	ENSG00000300024.1	ENSG00000300024
ENST00000768229.1	ENSG00000300024.1	ENSG00000300024
ENST00000768286.1	ENSG00000300035.1	ENSG00000300035
ENST00000768287.1	ENSG00000300035.1	ENSG00000300035
ENST00000768288.1	ENSG00000300035.1	ENSG00000300035
ENST00000768410.1	ENSG00000300042.1	ENSG00000300042
ENST00000768411.1	ENSG00000300042.1	ENSG00000300042
ENST00000768412.1	ENSG00000300042.1	ENSG00000300042
ENST00000768413.1	ENSG00000300042.1	ENSG00000300042
ENST00000768414.1	ENSG00000300042.1	ENSG00000300042
ENST00000768415.1	ENSG00000300042.1	ENSG00000300042
ENST00000768463.1	ENSG00000300054.1	ENSG00000300054
ENST00000768483.1	ENSG00000300062.1	ENSG00000300062
ENST00000768484.1	ENSG00000300062.1	ENSG00000300062
ENST00000768624.1	ENSG00000300072.1	ENSG00000300072
ENST00000768694.1	ENSG00000300078.1	ENSG00000300078
ENST00000768695.1	ENSG00000300078.1	ENSG00000300078
ENST00000768722.1	ENSG00000300088.1	ENSG00000300088
ENST00000768779.1	ENSG00000300099.1	ENSG00000300099
ENST00000768781.1	ENSG00000300099.1	ENSG00000300099
ENST00000768782.1	ENSG00000300099.1	ENSG00000300099
ENST00000768846.1	ENSG00000300106.1	ENSG00000300106
ENST00000768847.1	ENSG00000300106.1	ENSG00000300106
ENST00000768891.1	ENSG00000300109.1	ENSG00000300109
ENST00000768906.1	ENSG00000300109.1	ENSG00000300109
ENST00000768907.1	ENSG00000300109.1	ENSG00000300109
ENST00000768908.1	ENSG00000300109.1	ENSG00000300109
ENST00000768916.1	ENSG00000300109.1	ENSG00000300109
ENST00000768995.1	ENSG00000300111.1	ENSG00000300111
ENST00000768996.1	ENSG00000300111.1	ENSG00000300111
ENST00000769127.1	ENSG00000300117.1	ENSG00000300117
ENST00000769305.1	ENSG00000300122.1	ENSG00000300122
ENST00000769378.1	ENSG00000300131.1	ENSG00000300131
ENST00000769379.1	ENSG00000300131.1	ENSG00000300131
