transcript_id	gene_id	gene_name
ENST00000735501.1	ENSG00000290374.2	FAM86EP
ENST00000735502.1	ENSG00000290374.2	FAM86EP
ENST00000735503.1	ENSG00000290374.2	FAM86EP
ENST00000735504.1	ENSG00000290374.2	FAM86EP
ENST00000735505.1	ENSG00000290374.2	FAM86EP
ENST00000735506.1	ENSG00000290374.2	FAM86EP
ENST00000735507.1	ENSG00000290374.2	FAM86EP
ENST00000735508.1	ENSG00000290374.2	FAM86EP
ENST00000735509.1	ENSG00000290374.2	FAM86EP
ENST00000735510.1	ENSG00000290374.2	FAM86EP
ENST00000735511.1	ENSG00000290374.2	FAM86EP
ENST00000736731.1	ENSG00000290940.2	FAM86FP
ENST00000736732.1	ENSG00000290940.2	FAM86FP
ENST00000736733.1	ENSG00000290940.2	FAM86FP
ENST00000736734.1	ENSG00000290940.2	FAM86FP
ENST00000736735.1	ENSG00000290940.2	FAM86FP
ENST00000736736.1	ENSG00000290940.2	FAM86FP
ENST00000736737.1	ENSG00000290940.2	FAM86FP
ENST00000736738.1	ENSG00000290940.2	FAM86FP
ENST00000736739.1	ENSG00000290940.2	FAM86FP
ENST00000736740.1	ENSG00000290940.2	FAM86FP
ENST00000736741.1	ENSG00000290940.2	FAM86FP
ENST00000736742.1	ENSG00000290940.2	FAM86FP
ENST00000736743.1	ENSG00000290940.2	FAM86FP
ENST00000736744.1	ENSG00000290940.2	FAM86FP
ENST00000736745.1	ENSG00000290940.2	FAM86FP
ENST00000736746.1	ENSG00000290940.2	FAM86FP
ENST00000736747.1	ENSG00000290940.2	FAM86FP
ENST00000736748.1	ENSG00000290940.2	FAM86FP
ENST00000736749.1	ENSG00000290940.2	FAM86FP
ENST00000736750.1	ENSG00000290940.2	FAM86FP
ENST00000736751.1	ENSG00000290940.2	FAM86FP
ENST00000736752.1	ENSG00000290940.2	FAM86FP
ENST00000736753.1	ENSG00000290940.2	FAM86FP
ENST00000736754.1	ENSG00000290940.2	FAM86FP
ENST00000736755.1	ENSG00000290940.2	FAM86FP
ENST00000736756.1	ENSG00000290940.2	FAM86FP
ENST00000736757.1	ENSG00000290940.2	FAM86FP
ENST00000736758.1	ENSG00000290940.2	FAM86FP
ENST00000736759.1	ENSG00000290940.2	FAM86FP
ENST00000736760.1	ENSG00000290940.2	FAM86FP
ENST00000736761.1	ENSG00000290940.2	FAM86FP
ENST00000736762.1	ENSG00000290940.2	FAM86FP
ENST00000736763.1	ENSG00000290940.2	FAM86FP
ENST00000736764.1	ENSG00000290940.2	FAM86FP
ENST00000736765.1	ENSG00000290940.2	FAM86FP
ENST00000736766.1	ENSG00000290940.2	FAM86FP
ENST00000736767.1	ENSG00000290940.2	FAM86FP
ENST00000736768.1	ENSG00000290940.2	FAM86FP
ENST00000736769.1	ENSG00000290940.2	FAM86FP
ENST00000736770.1	ENSG00000290940.2	FAM86FP
ENST00000736771.1	ENSG00000290940.2	FAM86FP
ENST00000736772.1	ENSG00000290940.2	FAM86FP
ENST00000736773.1	ENSG00000290940.2	FAM86FP
ENST00000736774.1	ENSG00000290940.2	FAM86FP
ENST00000736775.1	ENSG00000290940.2	FAM86FP
ENST00000736776.1	ENSG00000290940.2	FAM86FP
ENST00000736777.1	ENSG00000290940.2	FAM86FP
ENST00000736778.1	ENSG00000290940.2	FAM86FP
ENST00000736779.1	ENSG00000290940.2	FAM86FP
ENST00000736780.1	ENSG00000290940.2	FAM86FP
ENST00000736781.1	ENSG00000290940.2	FAM86FP
ENST00000736782.1	ENSG00000290940.2	FAM86FP
ENST00000736783.1	ENSG00000290940.2	FAM86FP
ENST00000736784.1	ENSG00000290940.2	FAM86FP
ENST00000736785.1	ENSG00000290940.2	FAM86FP
ENST00000736786.1	ENSG00000290940.2	FAM86FP
ENST00000736787.1	ENSG00000290940.2	FAM86FP
ENST00000736788.1	ENSG00000290940.2	FAM86FP
ENST00000736789.1	ENSG00000290940.2	FAM86FP
ENST00000736790.1	ENSG00000290940.2	FAM86FP
ENST00000736791.1	ENSG00000290940.2	FAM86FP
ENST00000736792.1	ENSG00000290940.2	FAM86FP
ENST00000736793.1	ENSG00000290940.2	FAM86FP
ENST00000736794.1	ENSG00000290940.2	FAM86FP
ENST00000736795.1	ENSG00000290940.2	FAM86FP
ENST00000736796.1	ENSG00000290940.2	FAM86FP
ENST00000736797.1	ENSG00000290940.2	FAM86FP
ENST00000736798.1	ENSG00000290940.2	FAM86FP
ENST00000736799.1	ENSG00000290940.2	FAM86FP
ENST00000736800.1	ENSG00000290940.2	FAM86FP
ENST00000736801.1	ENSG00000290940.2	FAM86FP
ENST00000736802.1	ENSG00000290940.2	FAM86FP
ENST00000736803.1	ENSG00000290940.2	FAM86FP
ENST00000736804.1	ENSG00000290940.2	FAM86FP
ENST00000736805.1	ENSG00000290940.2	FAM86FP
ENST00000736806.1	ENSG00000290940.2	FAM86FP
ENST00000736807.1	ENSG00000290940.2	FAM86FP
ENST00000736808.1	ENSG00000290940.2	FAM86FP
ENST00000736809.1	ENSG00000290940.2	FAM86FP
ENST00000736810.1	ENSG00000290940.2	FAM86FP
ENST00000736811.1	ENSG00000290940.2	FAM86FP
ENST00000736812.1	ENSG00000290940.2	FAM86FP
ENST00000736813.1	ENSG00000290940.2	FAM86FP
ENST00000736814.1	ENSG00000290940.2	FAM86FP
ENST00000736815.1	ENSG00000290940.2	FAM86FP
ENST00000736816.1	ENSG00000290940.2	FAM86FP
ENST00000736817.1	ENSG00000290940.2	FAM86FP
ENST00000736818.1	ENSG00000290940.2	FAM86FP
ENST00000736819.1	ENSG00000290940.2	FAM86FP
ENST00000736820.1	ENSG00000290940.2	FAM86FP
ENST00000736821.1	ENSG00000290940.2	FAM86FP
ENST00000736822.1	ENSG00000290940.2	FAM86FP
ENST00000736823.1	ENSG00000290940.2	FAM86FP
ENST00000736824.1	ENSG00000290940.2	FAM86FP
ENST00000736825.1	ENSG00000290940.2	FAM86FP
ENST00000736826.1	ENSG00000290940.2	FAM86FP
ENST00000736827.1	ENSG00000290940.2	FAM86FP
ENST00000736828.1	ENSG00000290940.2	FAM86FP
ENST00000736829.1	ENSG00000290940.2	FAM86FP
ENST00000736830.1	ENSG00000290940.2	FAM86FP
ENST00000736831.1	ENSG00000290940.2	FAM86FP
ENST00000736832.1	ENSG00000290940.2	FAM86FP
ENST00000467239.6	ENSG00000291071.2	FAM86JP
ENST00000485843.4	ENSG00000291071.2	FAM86JP
ENST00000486431.6	ENSG00000291071.2	FAM86JP
ENST00000685585.2	ENSG00000291071.2	FAM86JP
ENST00000685927.2	ENSG00000291071.2	FAM86JP
ENST00000687642.2	ENSG00000291071.2	FAM86JP
ENST00000688253.2	ENSG00000291071.2	FAM86JP
ENST00000688271.2	ENSG00000291071.2	FAM86JP
ENST00000689246.2	ENSG00000291071.2	FAM86JP
ENST00000690857.2	ENSG00000291071.2	FAM86JP
ENST00000691323.2	ENSG00000291071.2	FAM86JP
ENST00000692268.2	ENSG00000291071.2	FAM86JP
ENST00000693415.2	ENSG00000291071.2	FAM86JP
ENST00000693592.2	ENSG00000291071.2	FAM86JP
ENST00000693742.2	ENSG00000291071.2	FAM86JP
ENST00000701225.1	ENSG00000291071.2	FAM86JP
ENST00000701267.1	ENSG00000291071.2	FAM86JP
ENST00000701369.2	ENSG00000291071.2	FAM86JP
ENST00000701661.1	ENSG00000291071.2	FAM86JP
ENST00000701718.1	ENSG00000291071.2	FAM86JP
ENST00000701904.1	ENSG00000291071.2	FAM86JP
ENST00000774970.1	ENSG00000291071.2	FAM86JP
ENST00000774971.1	ENSG00000291071.2	FAM86JP
ENST00000774972.1	ENSG00000291071.2	FAM86JP
ENST00000774973.1	ENSG00000291071.2	FAM86JP
ENST00000774974.1	ENSG00000291071.2	FAM86JP
ENST00000774975.1	ENSG00000291071.2	FAM86JP
ENST00000774976.1	ENSG00000291071.2	FAM86JP
ENST00000774977.1	ENSG00000291071.2	FAM86JP
ENST00000774978.1	ENSG00000291071.2	FAM86JP
ENST00000774979.1	ENSG00000291071.2	FAM86JP
ENST00000774980.1	ENSG00000291071.2	FAM86JP
ENST00000774981.1	ENSG00000291071.2	FAM86JP
ENST00000774982.1	ENSG00000291071.2	FAM86JP
ENST00000774983.1	ENSG00000291071.2	FAM86JP
ENST00000774984.1	ENSG00000291071.2	FAM86JP
ENST00000774985.1	ENSG00000291071.2	FAM86JP
ENST00000774986.1	ENSG00000291071.2	FAM86JP
ENST00000774987.1	ENSG00000291071.2	FAM86JP
ENST00000774988.1	ENSG00000291071.2	FAM86JP
ENST00000774989.1	ENSG00000291071.2	FAM86JP
ENST00000774990.1	ENSG00000291071.2	FAM86JP
ENST00000774991.1	ENSG00000291071.2	FAM86JP
ENST00000774992.1	ENSG00000291071.2	FAM86JP
ENST00000774993.1	ENSG00000291071.2	FAM86JP
ENST00000774994.1	ENSG00000291071.2	FAM86JP
ENST00000774995.1	ENSG00000291071.2	FAM86JP
ENST00000774996.1	ENSG00000291071.2	FAM86JP
ENST00000774997.1	ENSG00000291071.2	FAM86JP
ENST00000774998.1	ENSG00000291071.2	FAM86JP
ENST00000774999.1	ENSG00000291071.2	FAM86JP
ENST00000775000.1	ENSG00000291071.2	FAM86JP
ENST00000775001.1	ENSG00000291071.2	FAM86JP
ENST00000775002.1	ENSG00000291071.2	FAM86JP
ENST00000775003.1	ENSG00000291071.2	FAM86JP
ENST00000775004.1	ENSG00000291071.2	FAM86JP
ENST00000775005.1	ENSG00000291071.2	FAM86JP
ENST00000775006.1	ENSG00000291071.2	FAM86JP
ENST00000775007.1	ENSG00000291071.2	FAM86JP
ENST00000775009.1	ENSG00000291071.2	FAM86JP
ENST00000775010.1	ENSG00000291071.2	FAM86JP
ENST00000775011.1	ENSG00000291071.2	FAM86JP
ENST00000775012.1	ENSG00000291071.2	FAM86JP
ENST00000775013.1	ENSG00000291071.2	FAM86JP
ENST00000775014.1	ENSG00000291071.2	FAM86JP
ENST00000775015.1	ENSG00000291071.2	FAM86JP
ENST00000775016.1	ENSG00000291071.2	FAM86JP
ENST00000775018.1	ENSG00000291071.2	FAM86JP
ENST00000330148.6	ENSG00000182366.12	FAM87A
ENST00000523195.5	ENSG00000182366.12	FAM87A
ENST00000602608.1	ENSG00000182366.12	FAM87A
ENST00000658419.1	ENSG00000182366.12	FAM87A
ENST00000662707.1	ENSG00000182366.12	FAM87A
ENST00000668758.1	ENSG00000182366.12	FAM87A
ENST00000758788.1	ENSG00000182366.12	FAM87A
ENST00000758789.1	ENSG00000182366.12	FAM87A
ENST00000758790.1	ENSG00000182366.12	FAM87A
ENST00000326734.3	ENSG00000177757.3	FAM87B
ENST00000305709.6	ENSG00000170161.8	FAM88B
ENST00000467494.3	ENSG00000170161.8	FAM88B
ENST00000476224.3	ENSG00000170161.8	FAM88B
ENST00000661415.2	ENSG00000170161.8	FAM88B
ENST00000671425.2	ENSG00000170161.8	FAM88B
ENST00000848707.1	ENSG00000170161.8	FAM88B
ENST00000848708.1	ENSG00000170161.8	FAM88B
ENST00000848709.1	ENSG00000170161.8	FAM88B
ENST00000848710.1	ENSG00000170161.8	FAM88B
ENST00000848711.1	ENSG00000170161.8	FAM88B
ENST00000848712.1	ENSG00000170161.8	FAM88B
ENST00000848713.1	ENSG00000170161.8	FAM88B
ENST00000848714.1	ENSG00000170161.8	FAM88B
ENST00000848715.1	ENSG00000170161.8	FAM88B
ENST00000848716.1	ENSG00000170161.8	FAM88B
ENST00000848717.1	ENSG00000170161.8	FAM88B
ENST00000848718.1	ENSG00000170161.8	FAM88B
ENST00000848719.1	ENSG00000170161.8	FAM88B
ENST00000848720.1	ENSG00000170161.8	FAM88B
ENST00000848721.1	ENSG00000170161.8	FAM88B
ENST00000848733.1	ENSG00000170161.8	FAM88B
ENST00000848734.1	ENSG00000170161.8	FAM88B
ENST00000848735.1	ENSG00000170161.8	FAM88B
ENST00000848736.1	ENSG00000170161.8	FAM88B
ENST00000848737.1	ENSG00000170161.8	FAM88B
ENST00000848738.1	ENSG00000170161.8	FAM88B
ENST00000848739.1	ENSG00000170161.8	FAM88B
ENST00000848740.1	ENSG00000170161.8	FAM88B
ENST00000848741.1	ENSG00000170161.8	FAM88B
ENST00000848742.1	ENSG00000170161.8	FAM88B
ENST00000377518.4	ENSG00000204802.4	FAM88C
ENST00000429818.2	ENSG00000204802.4	FAM88C
ENST00000438072.1	ENSG00000204802.4	FAM88C
ENST00000448491.1	ENSG00000204802.4	FAM88C
ENST00000717364.1	ENSG00000204802.4	FAM88C
ENST00000717368.1	ENSG00000204802.4	FAM88C
ENST00000717369.1	ENSG00000204802.4	FAM88C
ENST00000717370.1	ENSG00000204802.4	FAM88C
ENST00000717371.1	ENSG00000204802.4	FAM88C
ENST00000717372.1	ENSG00000204802.4	FAM88C
ENST00000717373.1	ENSG00000204802.4	FAM88C
ENST00000717374.1	ENSG00000204802.4	FAM88C
ENST00000755026.1	ENSG00000204802.4	FAM88C
ENST00000809572.1	ENSG00000305205.1	FAM88D
ENST00000809573.1	ENSG00000305205.1	FAM88D
ENST00000809574.1	ENSG00000305205.1	FAM88D
ENST00000809575.1	ENSG00000305205.1	FAM88D
ENST00000809576.1	ENSG00000305205.1	FAM88D
ENST00000809577.1	ENSG00000305205.1	FAM88D
ENST00000809579.1	ENSG00000305205.1	FAM88D
ENST00000809586.1	ENSG00000305205.1	FAM88D
ENST00000428895.2	ENSG00000237357.3	FAM88E
ENST00000435586.2	ENSG00000237357.3	FAM88E
ENST00000806194.1	ENSG00000237357.3	FAM88E
ENST00000806195.1	ENSG00000237357.3	FAM88E
ENST00000806196.1	ENSG00000237357.3	FAM88E
ENST00000806197.1	ENSG00000237357.3	FAM88E
ENST00000806198.1	ENSG00000237357.3	FAM88E
ENST00000806199.1	ENSG00000237357.3	FAM88E
ENST00000806200.1	ENSG00000237357.3	FAM88E
ENST00000806201.1	ENSG00000237357.3	FAM88E
ENST00000806202.1	ENSG00000237357.3	FAM88E
ENST00000806203.1	ENSG00000237357.3	FAM88E
ENST00000806204.1	ENSG00000237357.3	FAM88E
ENST00000806205.1	ENSG00000237357.3	FAM88E
ENST00000806206.1	ENSG00000237357.3	FAM88E
ENST00000806207.1	ENSG00000237357.3	FAM88E
ENST00000806208.1	ENSG00000237357.3	FAM88E
ENST00000806209.1	ENSG00000237357.3	FAM88E
ENST00000806212.1	ENSG00000237357.3	FAM88E
ENST00000446626.3	ENSG00000226007.4	FAM88F
ENST00000450704.2	ENSG00000226007.4	FAM88F
ENST00000754644.1	ENSG00000226007.4	FAM88F
ENST00000754879.1	ENSG00000226007.4	FAM88F
ENST00000754880.1	ENSG00000226007.4	FAM88F
ENST00000754881.1	ENSG00000226007.4	FAM88F
ENST00000754882.1	ENSG00000226007.4	FAM88F
ENST00000754883.1	ENSG00000226007.4	FAM88F
ENST00000754884.1	ENSG00000226007.4	FAM88F
ENST00000754885.1	ENSG00000226007.4	FAM88F
ENST00000754886.1	ENSG00000226007.4	FAM88F
ENST00000754887.1	ENSG00000226007.4	FAM88F
ENST00000754888.1	ENSG00000226007.4	FAM88F
ENST00000754889.1	ENSG00000226007.4	FAM88F
ENST00000754890.1	ENSG00000226007.4	FAM88F
ENST00000754891.1	ENSG00000226007.4	FAM88F
ENST00000754902.1	ENSG00000226007.4	FAM88F
ENST00000421686.6	ENSG00000290718.2	FAM95B1
ENST00000673925.2	ENSG00000290718.2	FAM95B1
ENST00000697202.1	ENSG00000290718.2	FAM95B1
ENST00000697203.1	ENSG00000290718.2	FAM95B1
ENST00000809026.1	ENSG00000290718.2	FAM95B1
ENST00000809027.1	ENSG00000290718.2	FAM95B1
ENST00000809328.1	ENSG00000290718.2	FAM95B1
ENST00000809329.1	ENSG00000290718.2	FAM95B1
ENST00000382167.2	ENSG00000205866.5	FAM99A
ENST00000538190.2	ENSG00000205866.5	FAM99A
ENST00000626916.1	ENSG00000281733.1	FAM99A
ENST00000629621.1	ENSG00000281261.1	FAM99A
ENST00000629626.1	ENSG00000281261.1	FAM99A
ENST00000631114.1	ENSG00000281733.1	FAM99A
ENST00000660644.1	ENSG00000205866.5	FAM99A
ENST00000707562.1	ENSG00000291437.1	FAM99A
ENST00000707563.1	ENSG00000291437.1	FAM99A
ENST00000707564.1	ENSG00000291437.1	FAM99A
ENST00000825151.1	ENSG00000205866.5	FAM99A
ENST00000825152.1	ENSG00000205866.5	FAM99A
ENST00000825153.1	ENSG00000205866.5	FAM99A
ENST00000445458.1	ENSG00000233409.1	FANK1-AS1
ENST00000525233.1	ENSG00000254791.1	FAR1-IT1
ENST00000748235.1	ENSG00000290596.2	FAR2P2
ENST00000748236.1	ENSG00000290596.2	FAR2P2
ENST00000748239.1	ENSG00000290596.2	FAR2P2
ENST00000748241.1	ENSG00000290596.2	FAR2P2
ENST00000748244.1	ENSG00000290596.2	FAR2P2
ENST00000748245.1	ENSG00000290596.2	FAR2P2
ENST00000748246.1	ENSG00000290596.2	FAR2P2
ENST00000748248.1	ENSG00000290596.2	FAR2P2
ENST00000748249.1	ENSG00000290596.2	FAR2P2
ENST00000748257.1	ENSG00000290596.2	FAR2P2
ENST00000432229.1	ENSG00000231194.1	FARP1-AS1
ENST00000602284.1	ENSG00000269985.3	FARS2-AS1
ENST00000602674.3	ENSG00000269985.3	FARS2-AS1
ENST00000688747.3	ENSG00000269985.3	FARS2-AS1
ENST00000767315.1	ENSG00000269985.3	FARS2-AS1
ENST00000767316.1	ENSG00000269985.3	FARS2-AS1
ENST00000767317.1	ENSG00000269985.3	FARS2-AS1
ENST00000767318.1	ENSG00000269985.3	FARS2-AS1
ENST00000592636.1	ENSG00000266975.1	FARSA-AS1
ENST00000755236.1	ENSG00000291174.2	FAUP4
ENST00000558061.2	ENSG00000259705.2	FBN1-DT
ENST00000752571.1	ENSG00000259705.2	FBN1-DT
ENST00000752572.1	ENSG00000259705.2	FBN1-DT
ENST00000752573.1	ENSG00000259705.2	FBN1-DT
ENST00000752574.1	ENSG00000259705.2	FBN1-DT
ENST00000563777.2	ENSG00000260852.2	FBXL19-AS1
ENST00000409037.6	ENSG00000293507.2	FBXL9P
ENST00000409509.5	ENSG00000293507.2	FBXL9P
ENST00000424285.5	ENSG00000293507.2	FBXL9P
ENST00000433915.6	ENSG00000293507.2	FBXL9P
ENST00000447579.5	ENSG00000293507.2	FBXL9P
ENST00000462169.5	ENSG00000293507.2	FBXL9P
ENST00000485549.1	ENSG00000293507.2	FBXL9P
ENST00000637247.2	ENSG00000293507.2	FBXL9P
ENST00000637894.1	ENSG00000293507.2	FBXL9P
ENST00000688026.1	ENSG00000293507.2	FBXL9P
ENST00000702201.2	ENSG00000293507.2	FBXL9P
ENST00000728262.1	ENSG00000293507.2	FBXL9P
ENST00000728263.1	ENSG00000293507.2	FBXL9P
ENST00000728264.1	ENSG00000293507.2	FBXL9P
ENST00000728265.1	ENSG00000293507.2	FBXL9P
ENST00000518819.1	ENSG00000253567.2	FBXO16-AS1
ENST00000523935.2	ENSG00000253567.2	FBXO16-AS1
ENST00000751845.1	ENSG00000253567.2	FBXO16-AS1
ENST00000527270.2	ENSG00000254508.6	FBXO3-DT
ENST00000528779.1	ENSG00000254508.6	FBXO3-DT
ENST00000530352.2	ENSG00000254508.6	FBXO3-DT
ENST00000533046.6	ENSG00000254508.6	FBXO3-DT
ENST00000534666.1	ENSG00000254508.6	FBXO3-DT
ENST00000718487.1	ENSG00000254508.6	FBXO3-DT
ENST00000718488.1	ENSG00000254508.6	FBXO3-DT
ENST00000718489.1	ENSG00000254508.6	FBXO3-DT
ENST00000718490.1	ENSG00000254508.6	FBXO3-DT
ENST00000754122.1	ENSG00000254508.6	FBXO3-DT
ENST00000754125.1	ENSG00000254508.6	FBXO3-DT
ENST00000754126.1	ENSG00000254508.6	FBXO3-DT
ENST00000754128.1	ENSG00000254508.6	FBXO3-DT
ENST00000754129.1	ENSG00000254508.6	FBXO3-DT
ENST00000754130.1	ENSG00000254508.6	FBXO3-DT
ENST00000754131.1	ENSG00000254508.6	FBXO3-DT
ENST00000754132.1	ENSG00000254508.6	FBXO3-DT
ENST00000755627.1	ENSG00000254508.6	FBXO3-DT
ENST00000755628.1	ENSG00000254508.6	FBXO3-DT
ENST00000755629.1	ENSG00000254508.6	FBXO3-DT
ENST00000755630.1	ENSG00000254508.6	FBXO3-DT
ENST00000755631.1	ENSG00000254508.6	FBXO3-DT
ENST00000755632.1	ENSG00000254508.6	FBXO3-DT
ENST00000755633.1	ENSG00000254508.6	FBXO3-DT
ENST00000755634.1	ENSG00000254508.6	FBXO3-DT
ENST00000755635.1	ENSG00000254508.6	FBXO3-DT
ENST00000850653.1	ENSG00000254508.6	FBXO3-DT
ENST00000554650.1	ENSG00000258413.3	FBXO34-AS1
ENST00000556183.2	ENSG00000258413.3	FBXO34-AS1
ENST00000660805.1	ENSG00000258413.3	FBXO34-AS1
ENST00000832150.1	ENSG00000258413.3	FBXO34-AS1
ENST00000832151.1	ENSG00000258413.3	FBXO34-AS1
ENST00000432957.1	ENSG00000231534.1	FBXO36-IT1
ENST00000501695.4	ENSG00000247199.7	FBXO38-DT
ENST00000648571.1	ENSG00000247199.7	FBXO38-DT
ENST00000655946.3	ENSG00000247199.7	FBXO38-DT
ENST00000657331.1	ENSG00000247199.7	FBXO38-DT
ENST00000661004.1	ENSG00000247199.7	FBXO38-DT
ENST00000661905.1	ENSG00000247199.7	FBXO38-DT
ENST00000663936.2	ENSG00000247199.7	FBXO38-DT
ENST00000665055.1	ENSG00000247199.7	FBXO38-DT
ENST00000665452.1	ENSG00000247199.7	FBXO38-DT
ENST00000667841.1	ENSG00000247199.7	FBXO38-DT
ENST00000669063.1	ENSG00000247199.7	FBXO38-DT
ENST00000669375.1	ENSG00000247199.7	FBXO38-DT
ENST00000671159.1	ENSG00000247199.7	FBXO38-DT
ENST00000836304.1	ENSG00000247199.7	FBXO38-DT
ENST00000836305.1	ENSG00000247199.7	FBXO38-DT
ENST00000836306.1	ENSG00000247199.7	FBXO38-DT
ENST00000836307.1	ENSG00000247199.7	FBXO38-DT
ENST00000836308.1	ENSG00000247199.7	FBXO38-DT
ENST00000605147.1	ENSG00000270751.1	FBXW7-AS1
ENST00000369178.7	ENSG00000291135.2	FCGR1BP
ENST00000369383.10	ENSG00000291135.2	FCGR1BP
ENST00000369384.11	ENSG00000291135.2	FCGR1BP
ENST00000453173.3	ENSG00000291135.2	FCGR1BP
ENST00000466915.3	ENSG00000291135.2	FCGR1BP
ENST00000471609.3	ENSG00000291135.2	FCGR1BP
ENST00000472543.7	ENSG00000291135.2	FCGR1BP
ENST00000615565.4	ENSG00000291135.2	FCGR1BP
ENST00000697335.1	ENSG00000291135.2	FCGR1BP
ENST00000697336.1	ENSG00000291135.2	FCGR1BP
ENST00000700794.2	ENSG00000291135.2	FCGR1BP
ENST00000700943.2	ENSG00000291135.2	FCGR1BP
ENST00000700986.2	ENSG00000291135.2	FCGR1BP
ENST00000701453.2	ENSG00000291135.2	FCGR1BP
ENST00000701628.1	ENSG00000291135.2	FCGR1BP
ENST00000701713.2	ENSG00000291135.2	FCGR1BP
ENST00000701949.2	ENSG00000291135.2	FCGR1BP
ENST00000702526.2	ENSG00000291135.2	FCGR1BP
ENST00000702760.1	ENSG00000291135.2	FCGR1BP
ENST00000702854.1	ENSG00000291135.2	FCGR1BP
ENST00000768787.1	ENSG00000291135.2	FCGR1BP
ENST00000768788.1	ENSG00000291135.2	FCGR1BP
ENST00000768789.1	ENSG00000291135.2	FCGR1BP
ENST00000768790.1	ENSG00000291135.2	FCGR1BP
ENST00000768791.1	ENSG00000291135.2	FCGR1BP
ENST00000768792.1	ENSG00000291135.2	FCGR1BP
ENST00000768794.1	ENSG00000291135.2	FCGR1BP
ENST00000768795.1	ENSG00000291135.2	FCGR1BP
ENST00000768796.1	ENSG00000291135.2	FCGR1BP
ENST00000768797.1	ENSG00000291135.2	FCGR1BP
ENST00000768798.1	ENSG00000291135.2	FCGR1BP
ENST00000768799.1	ENSG00000291135.2	FCGR1BP
ENST00000768800.1	ENSG00000291135.2	FCGR1BP
ENST00000768801.1	ENSG00000291135.2	FCGR1BP
ENST00000768802.1	ENSG00000291135.2	FCGR1BP
ENST00000768803.1	ENSG00000291135.2	FCGR1BP
ENST00000768804.1	ENSG00000291135.2	FCGR1BP
ENST00000768805.1	ENSG00000291135.2	FCGR1BP
ENST00000768806.1	ENSG00000291135.2	FCGR1BP
ENST00000768808.1	ENSG00000291135.2	FCGR1BP
ENST00000768810.1	ENSG00000291135.2	FCGR1BP
ENST00000768811.1	ENSG00000291135.2	FCGR1BP
ENST00000606587.2	ENSG00000272081.2	FCHO2-DT
ENST00000819922.1	ENSG00000272081.2	FCHO2-DT
ENST00000453692.1	ENSG00000227217.2	FCRL3-AS1
ENST00000780133.1	ENSG00000227217.2	FCRL3-AS1
ENST00000593604.2	ENSG00000268388.7	FENDRR
ENST00000595886.1	ENSG00000268388.7	FENDRR
ENST00000598996.3	ENSG00000268388.7	FENDRR
ENST00000599749.5	ENSG00000268388.7	FENDRR
ENST00000659025.1	ENSG00000268388.7	FENDRR
ENST00000659486.1	ENSG00000268388.7	FENDRR
ENST00000659545.1	ENSG00000268388.7	FENDRR
ENST00000662100.1	ENSG00000268388.7	FENDRR
ENST00000667117.1	ENSG00000268388.7	FENDRR
ENST00000669311.1	ENSG00000268388.7	FENDRR
ENST00000671115.1	ENSG00000268388.7	FENDRR
ENST00000749540.1	ENSG00000268388.7	FENDRR
ENST00000749542.1	ENSG00000268388.7	FENDRR
ENST00000518567.1	ENSG00000181171.5	FER1L6-AS1
ENST00000520031.1	ENSG00000253868.5	FER1L6-AS2
ENST00000661827.1	ENSG00000253868.5	FER1L6-AS2
ENST00000669903.2	ENSG00000253868.5	FER1L6-AS2
ENST00000424404.1	ENSG00000230316.8	FEZF1-AS1
ENST00000428449.5	ENSG00000230316.8	FEZF1-AS1
ENST00000437317.2	ENSG00000230316.8	FEZF1-AS1
ENST00000653165.1	ENSG00000230316.8	FEZF1-AS1
ENST00000417835.1	ENSG00000225733.8	FGD5-AS1
ENST00000426200.1	ENSG00000225733.8	FGD5-AS1
ENST00000430166.5	ENSG00000225733.8	FGD5-AS1
ENST00000440079.1	ENSG00000225733.8	FGD5-AS1
ENST00000655923.1	ENSG00000225733.8	FGD5-AS1
ENST00000661022.1	ENSG00000225733.8	FGD5-AS1
ENST00000665449.1	ENSG00000225733.8	FGD5-AS1
ENST00000693748.2	ENSG00000225733.8	FGD5-AS1
ENST00000611158.1	ENSG00000290338.1	FGD5P1
ENST00000502457.1	ENSG00000248464.1	FGF10-AS1
ENST00000414920.2	ENSG00000231383.2	FGF12-AS1
ENST00000443165.1	ENSG00000230126.1	FGF12-AS2
ENST00000452848.1	ENSG00000226709.1	FGF12-AS3
ENST00000438238.1	ENSG00000226031.6	FGF13-AS1
ENST00000446383.5	ENSG00000226031.6	FGF13-AS1
ENST00000743666.1	ENSG00000226031.6	FGF13-AS1
ENST00000444686.2	ENSG00000234445.2	FGF14-AS1
ENST00000451630.2	ENSG00000234445.2	FGF14-AS1
ENST00000606448.3	ENSG00000272143.3	FGF14-AS2
ENST00000437115.2	ENSG00000243319.7	FGF14-IT1
ENST00000607251.5	ENSG00000243319.7	FGF14-IT1
ENST00000809292.1	ENSG00000291181.3	FGF7P3
ENST00000809294.1	ENSG00000291181.3	FGF7P3
ENST00000809295.1	ENSG00000291181.3	FGF7P3
ENST00000809296.1	ENSG00000291181.3	FGF7P3
ENST00000809298.1	ENSG00000291181.3	FGF7P3
ENST00000425914.7	ENSG00000224609.9	FGGY-DT
ENST00000436225.2	ENSG00000224609.9	FGGY-DT
ENST00000585367.7	ENSG00000224609.9	FGGY-DT
ENST00000587839.2	ENSG00000224609.9	FGGY-DT
