k_size	gene_name	associated_gene_ids	total_transcripts	strict_shared_transcripts_all_genomes	basic_shared_transcripts_all_genomes	strict_shared_gene_all_genomes	basic_shared_gene_all_genomes
20	ENSG00000301046	ENSG00000301046.1	1	0	0	False	False
20	ENSG00000260156	ENSG00000260156.2	3	0	0	False	False
20	ENSG00000286315	ENSG00000286315.2	1	0	0	False	False
20	ENSG00000287636	ENSG00000287636.4	70	0	0	False	False
20	ENSG00000227718	ENSG00000227718.1	1	0	1	False	True
20	ENSG00000302367	ENSG00000302367.1	3	0	0	False	False
20	ENSG00000287637	ENSG00000287637.1	1	0	0	False	False
20	ENSG00000301047	ENSG00000301047.1	1	0	0	False	False
20	ENSG00000286316	ENSG00000286316.1	1	0	0	False	False
20	ENSG00000288958	ENSG00000288958.2	3	0	0	False	False
20	ENSG00000227719	ENSG00000227719.1	1	0	0	False	False
20	ENSG00000303689	ENSG00000303689.1	34	0	0	False	False
20	ENSG00000301048	ENSG00000301048.1	2	0	0	False	False
20	ENSG00000260158	ENSG00000260158.2	2	2	2	True	True
20	ENSG00000286317	ENSG00000286317.1	1	0	1	False	True
20	ENSG00000288959	ENSG00000288959.2	2	0	0	False	False
20	ENSG00000302369	ENSG00000302369.1	1	0	0	False	False
20	SOS1-IT1	ENSG00000229692.3	3	0	0	False	False
20	ENSG00000286318	ENSG00000286318.1	1	0	0	False	False
20	ENSG00000287639	ENSG00000287639.2	2	0	0	False	False
20	ENSG00000301049	ENSG00000301049.1	2	2	2	True	True
20	ENSG00000290850	ENSG00000290850.2	2	0	0	False	False
20	ENSG00000286319	ENSG00000286319.1	1	0	0	False	False
20	ENSG00000290851	ENSG00000290851.2	6	1	2	True	True
20	ENSG00000290852	ENSG00000290852.1	1	0	0	False	False
20	ENSG00000303390	ENSG00000303390.1	1	0	1	False	True
20	ENSG00000290853	ENSG00000290853.2	4	0	0	False	False
20	ENSG00000303391	ENSG00000303391.1	8	0	0	False	False
20	ENSG00000302070	ENSG00000302070.1	1	1	1	True	True
20	ENSG00000287340	ENSG00000287340.3	1	0	0	False	False
20	ENSG00000302071	ENSG00000302071.1	1	0	1	False	True
20	ENSG00000303392	ENSG00000303392.1	3	3	3	True	True
20	ENSG00000290854	ENSG00000290854.2	4	0	0	False	False
20	ENSG00000287341	ENSG00000287341.1	1	0	0	False	False
20	ENSG00000303393	ENSG00000303393.1	1	0	0	False	False
20	ENSG00000302072	ENSG00000302072.1	1	0	0	False	False
20	ENSG00000286020	ENSG00000286020.2	1	0	1	False	True
20	ENSG00000288662	ENSG00000288662.1	1	1	1	True	True
20	ENSG00000290855	ENSG00000290855.2	9	0	0	False	False
20	ENSG00000303394	ENSG00000303394.1	1	0	0	False	False
20	ENSG00000302073	ENSG00000302073.1	2	0	0	False	False
20	ENSG00000287342	ENSG00000287342.2	10	0	0	False	False
20	ENSG00000288663	ENSG00000288663.1	6	0	0	False	False
20	ENSG00000302074	ENSG00000302074.1	1	0	1	False	True
20	ENSG00000303395	ENSG00000303395.1	1	0	0	False	False
20	ENSG00000287343	ENSG00000287343.1	1	0	0	False	False
20	ENSG00000303396	ENSG00000303396.1	1	0	0	False	False
20	ENSG00000290858	ENSG00000290858.2	5	0	1	False	True
20	ENSG00000302075	ENSG00000302075.1	1	0	0	False	False
20	ENSG00000286023	ENSG00000286023.2	3	0	0	False	False
20	ENSG00000287344	ENSG00000287344.2	2	0	0	False	False
20	ENSG00000288665	ENSG00000288665.1	1	0	0	False	False
20	ENSG00000302076	ENSG00000302076.1	2	0	0	False	False
20	ENSG00000303397	ENSG00000303397.1	3	0	0	False	False
20	ENSG00000290859	ENSG00000290859.2	4	0	0	False	False
20	ENSG00000286024	ENSG00000286024.4	4	0	0	False	False
20	ENSG00000287345	ENSG00000287345.2	5	0	0	False	False
20	ENSG00000228748	ENSG00000228748.3	4	0	0	False	False
20	ENSG00000231960	ENSG00000231960.1	1	0	0	False	False
20	ENSG00000302077	ENSG00000302077.1	1	0	0	False	False
20	ENSG00000303398	ENSG00000303398.1	1	0	0	False	False
20	ENSG00000288667	ENSG00000288667.1	1	0	0	False	False
20	ENSG00000302078	ENSG00000302078.1	1	0	0	False	False
20	ENSG00000303399	ENSG00000303399.1	1	0	0	False	False
20	ENSG00000287347	ENSG00000287347.1	1	0	0	False	False
20	KIFC1	ENSG00000056678.11	2	0	0	False	False
20	ENSG00000302079	ENSG00000302079.1	9	0	0	False	False
20	ENSG00000287348	ENSG00000287348.2	2	2	2	True	True
20	ENSG00000231963	ENSG00000231963.2	18	0	0	False	False
20	ENSG00000229770	ENSG00000229770.3	6	0	0	False	False
20	ENSG00000287349	ENSG00000287349.2	2	0	1	False	True
20	ENSG00000229771	ENSG00000229771.3	10	0	0	False	False
20	ENSG00000290561	ENSG00000290561.2	3	0	0	False	False
20	ENSG00000231964	ENSG00000231964.2	3	0	0	False	False
20	ENSG00000291883	ENSG00000291883.1	1	0	0	False	False
20	ENSG00000290562	ENSG00000290562.2	2	0	0	False	False
20	SMIM15-AS1	ENSG00000251279.4	16	0	0	False	False
20	ENSG00000290563	ENSG00000290563.2	7	0	0	False	False
20	ENSG00000227131	ENSG00000227131.2	3	0	0	False	False
20	ENSG00000288371	ENSG00000288371.1	1	0	0	False	False
20	ENSG00000287050	ENSG00000287050.2	14	0	0	False	False
20	ENSG00000290564	ENSG00000290564.2	3	0	0	False	False
20	ENSG00000229774	ENSG00000229774.2	4	0	0	False	False
20	ENSG00000288372	ENSG00000288372.1	1	0	0	False	False
20	ENSG00000230647	ENSG00000230647.4	20	0	0	False	False
20	ENSG00000290565	ENSG00000290565.2	4	0	0	False	False
20	ENSG00000290566	ENSG00000290566.1	1	0	0	False	False
20	ENSG00000287052	ENSG00000287052.1	1	0	0	False	False
20	ENSG00000230648	ENSG00000230648.2	25	0	0	False	False
20	ZNF22-AS1	ENSG00000165511.7	91	0	0	False	False
20	ENSG00000287053	ENSG00000287053.1	1	1	1	True	True
20	ENSG00000291889	ENSG00000291889.1	2	0	2	False	True
20	ENSG00000290568	ENSG00000290568.2	12	0	0	False	False
20	ENSG00000287054	ENSG00000287054.1	1	0	0	False	False
20	ENSG00000288376	ENSG00000288376.1	1	0	0	False	False
20	ENSG00000287055	ENSG00000287055.1	1	0	1	False	True
20	ENSG00000290569	ENSG00000290569.2	118	60	114	True	True
20	ENSG00000229779	ENSG00000229779.1	1	0	0	False	False
20	ENSG00000287056	ENSG00000287056.1	1	0	0	False	False
20	ENSG00000287057	ENSG00000287057.2	2	0	0	False	False
20	ENSG00000227139	ENSG00000227139.1	1	0	0	False	False
20	ENSG00000288379	ENSG00000288379.1	1	0	0	False	False
20	ENSG00000287058	ENSG00000287058.1	1	0	0	False	False
20	ENSG00000232993	ENSG00000232993.1	1	0	0	False	False
20	ENSG00000230352	ENSG00000230352.1	1	0	0	False	False
20	ENSG00000287059	ENSG00000287059.1	1	0	0	False	False
20	ENSG00000228160	ENSG00000228160.2	2	0	0	False	False
20	ENSG00000301920	ENSG00000301920.1	1	0	0	False	False
20	ENSG00000232995	ENSG00000232995.7	9	0	0	False	False
20	ENSG00000300600	ENSG00000300600.1	3	0	0	False	False
20	ENSG00000301921	ENSG00000301921.1	2	0	0	False	False
20	ENSG00000291594	ENSG00000291594.1	1	1	1	True	True
20	ENSG00000300601	ENSG00000300601.1	1	0	0	False	False
20	ENSG00000301922	ENSG00000301922.1	2	0	2	False	True
20	ENSG00000288080	ENSG00000288080.2	2	0	0	False	False
20	ENSG00000228162	ENSG00000228162.3	5	4	5	True	True
20	ENSG00000300602	ENSG00000300602.1	2	0	0	False	False
20	ENSG00000301923	ENSG00000301923.1	1	1	1	True	True
20	ENSG00000288081	ENSG00000288081.2	10	0	0	False	False
20	ENSG00000300603	ENSG00000300603.1	2	0	0	False	False
20	ENSG00000301924	ENSG00000301924.1	6	0	0	False	False
20	ENSG00000288082	ENSG00000288082.2	4	0	0	False	False
20	ENSG00000231678	ENSG00000231678.2	1	0	0	False	False
20	ENSG00000288083	ENSG00000288083.2	3	0	0	False	False
20	ENSG00000300604	ENSG00000300604.1	1	1	1	True	True
20	ENSG00000301925	ENSG00000301925.1	1	0	0	False	False
20	ENSG00000228165	ENSG00000228165.1	1	0	0	False	False
20	ENSG00000300605	ENSG00000300605.1	3	0	0	False	False
20	ENSG00000257522	ENSG00000257522.8	24	0	0	False	False
20	ENSG00000301926	ENSG00000301926.1	1	0	0	False	False
20	ENSG00000288084	ENSG00000288084.1	1	0	0	False	False
20	ENSG00000300606	ENSG00000300606.1	1	0	0	False	False
20	ENSG00000301927	ENSG00000301927.1	1	0	0	False	False
20	ENSG00000288085	ENSG00000288085.1	1	0	0	False	False
20	ENSG00000301928	ENSG00000301928.1	3	0	0	False	False
20	ENSG00000288086	ENSG00000288086.1	1	0	0	False	False
20	ENSG00000300607	ENSG00000300607.1	2	0	0	False	False
20	ENSG00000301929	ENSG00000301929.1	2	0	0	False	False
20	ENSG00000258860	ENSG00000258860.2	2	0	0	False	False
20	ENSG00000300608	ENSG00000300608.1	6	0	2	False	True
20	ENSG00000288087	ENSG00000288087.1	1	1	1	True	True
20	ENSG00000256204	ENSG00000256204.1	1	0	0	False	False
20	ENSG00000300609	ENSG00000300609.1	10	0	0	False	False
20	ENSG00000288088	ENSG00000288088.2	7	0	1	False	True
20	ENSG00000257526	ENSG00000257526.4	11	0	0	False	False
20	ENSG00000257527	ENSG00000257527.1	1	0	0	False	False
20	ENSG00000288089	ENSG00000288089.1	1	0	0	False	False
20	ENSG00000229190	ENSG00000229190.2	1	0	0	False	False
20	ENSG00000302950	ENSG00000302950.1	1	0	0	False	False
20	ENSG00000260740	ENSG00000260740.2	1	0	0	False	False
20	PCNX4-DT	ENSG00000258553.6	23	0	0	False	False
20	ENSG00000230063	ENSG00000230063.1	1	1	1	True	True
20	ENSG00000301630	ENSG00000301630.1	1	0	0	False	False
20	ENSG00000302951	ENSG00000302951.1	1	0	0	False	False
20	ENSG00000300310	ENSG00000300310.1	4	0	0	False	False
20	ENSG00000260741	ENSG00000260741.1	1	0	0	False	False
20	ENSG00000286900	ENSG00000286900.2	1	0	0	False	False
20	ENSG00000229192	ENSG00000229192.7	4	0	0	False	False
20	ENSG00000256209	ENSG00000256209.3	24	0	0	False	False
20	ENSG00000301631	ENSG00000301631.1	1	1	1	True	True
20	ENSG00000302952	ENSG00000302952.1	1	0	0	False	False
20	ENSG00000302953	ENSG00000302953.1	3	0	1	False	True
20	ENSG00000300311	ENSG00000300311.1	1	0	0	False	False
20	ENSG00000286901	ENSG00000286901.1	2	0	0	False	False
20	ENSG00000258866	ENSG00000258866.3	2	0	0	False	False
20	ENSG00000230065	ENSG00000230065.1	1	0	1	False	True
20	ENSG00000301632	ENSG00000301632.1	1	0	0	False	False
20	ENSG00000300312	ENSG00000300312.1	3	0	1	False	True
20	ENSG00000286902	ENSG00000286902.1	1	0	0	False	False
20	ENSG00000301633	ENSG00000301633.1	1	0	0	False	False
20	ENSG00000260743	ENSG00000260743.1	1	1	1	True	True
20	ENSG00000302954	ENSG00000302954.1	3	0	0	False	False
20	ENSG00000301634	ENSG00000301634.1	1	0	0	False	False
20	ENSG00000260744	ENSG00000260744.1	1	0	0	False	False
20	ENSG00000258868	ENSG00000258868.1	1	0	0	False	False
20	ENSG00000286903	ENSG00000286903.2	1	0	0	False	False
20	ENSG00000229195	ENSG00000229195.2	3	0	0	False	False
20	ENSG00000300313	ENSG00000300313.1	2	0	0	False	False
20	ENSG00000302955	ENSG00000302955.1	1	0	0	False	False
20	ENSG00000286904	ENSG00000286904.1	1	1	1	True	True
20	CHD4-AS1	ENSG00000247853.2	1	0	0	False	False
20	ENSG00000300314	ENSG00000300314.1	2	0	0	False	False
20	ENSG00000301635	ENSG00000301635.1	1	0	0	False	False
20	ENSG00000302956	ENSG00000302956.1	2	0	0	False	False
20	ENSG00000300315	ENSG00000300315.1	15	0	0	False	False
20	ENSG00000301636	ENSG00000301636.1	4	0	0	False	False
20	ENSG00000302957	ENSG00000302957.1	1	0	0	False	False
20	ENSG00000302958	ENSG00000302958.1	6	0	0	False	False
20	ENSG00000300316	ENSG00000300316.1	1	0	0	False	False
20	ENSG00000301637	ENSG00000301637.1	1	1	1	True	True
20	ENSG00000301638	ENSG00000301638.1	1	0	0	False	False
20	ENSG00000286907	ENSG00000286907.1	3	0	0	False	False
20	ENSG00000300317	ENSG00000300317.1	1	0	0	False	False
20	ENSG00000302959	ENSG00000302959.1	2	0	0	False	False
20	ENSG00000259891	ENSG00000259891.1	1	0	0	False	False
20	ENSG00000257235	ENSG00000257235.1	1	0	0	False	False
20	ENSG00000286908	ENSG00000286908.1	1	0	0	False	False
20	PCCA-DT	ENSG00000274605.5	5	0	0	False	False
20	ENSG00000300318	ENSG00000300318.1	3	0	0	False	False
20	ENSG00000301639	ENSG00000301639.1	1	1	1	True	True
20	ENSG00000286909	ENSG00000286909.2	21	20	21	True	True
20	ENSG00000300319	ENSG00000300319.1	1	1	1	True	True
20	ENSG00000303980	ENSG00000303980.1	2	0	0	False	False
20	LIRIL2R	ENSG00000285578.2	6	0	0	False	False
20	ENSG00000231092	ENSG00000231092.1	1	1	1	True	True
20	ENSG00000302660	ENSG00000302660.1	6	0	0	False	False
20	ENSG00000303981	ENSG00000303981.1	2	0	0	False	False
20	ENSG00000302661	ENSG00000302661.1	1	0	0	False	False
20	ENSG00000287930	ENSG00000287930.1	1	0	0	False	False
20	ENSG00000257239	ENSG00000257239.2	3	0	0	False	False
20	ENSG00000301340	ENSG00000301340.1	6	0	0	False	False
20	ENSG00000303982	ENSG00000303982.1	2	0	0	False	False
20	ENSG00000300020	ENSG00000300020.1	8	0	2	False	True
20	ENSG00000286610	ENSG00000286610.2	35	0	0	False	False
20	ENSG00000287931	ENSG00000287931.2	6	0	4	False	True
20	ENSG00000301341	ENSG00000301341.1	2	0	0	False	False
20	ENSG00000302662	ENSG00000302662.1	1	0	0	False	False
20	ENSG00000303983	ENSG00000303983.1	1	0	0	False	False
20	ENSG00000258576	ENSG00000258576.1	1	0	0	False	False
20	ENSG00000286611	ENSG00000286611.1	1	0	0	False	False
20	ENSG00000287932	ENSG00000287932.2	2	0	0	False	False
20	ENSG00000300021	ENSG00000300021.1	1	0	0	False	False
20	ENSG00000301342	ENSG00000301342.1	14	0	0	False	False
20	ENSG00000302663	ENSG00000302663.1	1	0	0	False	False
20	ENSG00000303984	ENSG00000303984.1	1	0	0	False	False
20	ENSG00000286612	ENSG00000286612.1	1	0	0	False	False
20	ENSG00000287933	ENSG00000287933.2	5	1	3	True	True
20	ENSG00000300022	ENSG00000300022.1	210	1	25	True	True
20	ENSG00000301343	ENSG00000301343.1	2	0	0	False	False
20	ENSG00000302664	ENSG00000302664.1	5	0	1	False	True
20	ENSG00000303985	ENSG00000303985.1	1	0	0	False	False
20	KCNAB1-AS1	ENSG00000242370.1	1	0	0	False	False
20	ENSG00000286613	ENSG00000286613.1	1	0	0	False	False
20	ENSG00000303986	ENSG00000303986.1	2	0	0	False	False
20	ENSG00000300023	ENSG00000300023.1	1	0	0	False	False
20	ENSG00000259899	ENSG00000259899.2	1	0	0	False	False
20	ENSG00000287934	ENSG00000287934.1	1	0	0	False	False
20	ENSG00000231098	ENSG00000231098.1	1	0	0	False	False
20	ENSG00000301344	ENSG00000301344.1	2	0	0	False	False
20	ENSG00000302665	ENSG00000302665.1	1	0	0	False	False
20	KCNAB1-AS2	ENSG00000240596.1	1	0	0	False	False
20	ENSG00000302666	ENSG00000302666.1	1	0	0	False	False
20	ENSG00000261790	ENSG00000261790.2	4	0	0	False	False
20	ENSG00000287935	ENSG00000287935.2	3	0	0	False	False
20	ENSG00000300024	ENSG00000300024.1	5	4	5	True	True
20	ENSG00000301345	ENSG00000301345.1	1	0	0	False	False
20	ENSG00000303987	ENSG00000303987.1	1	0	0	False	False
20	ENSG00000286615	ENSG00000286615.4	16	0	0	False	False
20	ENSG00000287936	ENSG00000287936.1	1	0	0	False	False
20	ENSG00000300025	ENSG00000300025.1	3	0	1	False	True
20	ENSG00000301346	ENSG00000301346.1	5	0	0	False	False
20	ENSG00000302667	ENSG00000302667.1	2	2	2	True	True
20	ENSG00000303988	ENSG00000303988.1	2	0	0	False	False
20	ENSG00000260457	ENSG00000260457.2	1	0	0	False	False
20	ENSG00000303989	ENSG00000303989.1	12	0	0	False	False
20	ENSG00000286616	ENSG00000286616.1	1	0	1	False	True
20	ENSG00000287937	ENSG00000287937.2	3	3	3	True	True
20	ENSG00000300026	ENSG00000300026.1	6	0	0	False	False
20	ENSG00000301347	ENSG00000301347.1	1	0	0	False	False
20	ENSG00000302668	ENSG00000302668.1	2	0	0	False	False
20	ENSG00000300027	ENSG00000300027.1	7	0	0	False	False
20	ENSG00000286617	ENSG00000286617.1	1	0	0	False	False
20	ENSG00000287938	ENSG00000287938.2	25	0	0	False	False
20	ENSG00000301348	ENSG00000301348.1	2	0	0	False	False
20	ENSG00000302669	ENSG00000302669.1	1	0	0	False	False
20	RBM47-AS1	ENSG00000250893.1	1	1	1	True	True
20	ENSG00000286618	ENSG00000286618.1	1	0	0	False	False
20	ENSG00000287939	ENSG00000287939.2	2	0	0	False	False
20	ENSG00000300028	ENSG00000300028.1	1	0	0	False	False
20	ENSG00000301349	ENSG00000301349.1	3	0	0	False	False
20	ENSG00000261795	ENSG00000261795.1	1	0	0	False	False
20	ENSG00000300029	ENSG00000300029.1	2	0	0	False	False
20	ENSG00000303690	ENSG00000303690.1	1	0	0	False	False
20	ENSG00000288960	ENSG00000288960.3	12	12	12	True	True
20	ENSG00000258283	ENSG00000258283.1	1	0	0	False	False
20	ENSG00000302370	ENSG00000302370.1	1	0	0	False	False
20	ENSG00000303691	ENSG00000303691.1	1	0	0	False	False
20	ENSG00000288961	ENSG00000288961.3	8	0	0	False	False
20	ENSG00000287640	ENSG00000287640.1	1	1	1	True	True
20	ENSG00000261798	ENSG00000261798.1	1	1	1	True	True
20	ENSG00000301050	ENSG00000301050.1	1	0	0	False	False
20	ENSG00000302371	ENSG00000302371.1	10	0	0	False	False
20	ENSG00000303692	ENSG00000303692.1	1	1	1	True	True
20	ENSG00000301051	ENSG00000301051.1	2	0	0	False	False
20	ENSG00000286320	ENSG00000286320.3	3	3	3	True	True
20	ENSG00000287641	ENSG00000287641.1	1	0	1	False	True
20	ENSG00000288962	ENSG00000288962.3	1	0	0	False	False
20	ENSG00000227723	ENSG00000227723.1	1	0	0	False	False
20	ENSG00000261799	ENSG00000261799.1	1	0	0	False	False
20	ENSG00000302372	ENSG00000302372.1	1	0	0	False	False
20	ENSG00000303693	ENSG00000303693.1	1	0	0	False	False
20	ENSG00000260162	ENSG00000260162.2	1	0	0	False	False
20	ENSG00000286321	ENSG00000286321.2	2	0	0	False	False
20	ENSG00000287642	ENSG00000287642.4	5	0	0	False	False
20	ENSG00000301052	ENSG00000301052.1	1	0	1	False	True
20	ENSG00000302373	ENSG00000302373.1	2	0	0	False	False
20	ENSG00000303694	ENSG00000303694.1	26	0	0	False	False
20	IDH3B-DT	ENSG00000228293.1	1	0	0	False	False
20	ENSG00000301053	ENSG00000301053.1	1	0	0	False	False
20	ENSG00000287643	ENSG00000287643.1	1	0	0	False	False
20	ENSG00000286322	ENSG00000286322.3	32	0	1	False	True
20	ENSG00000288964	ENSG00000288964.2	7	0	0	False	False
20	ENSG00000302374	ENSG00000302374.1	3	0	0	False	False
20	ENSG00000303695	ENSG00000303695.1	7	0	1	False	True
20	ENSG00000285002	ENSG00000285002.2	3	0	0	False	False
20	ENSG00000287644	ENSG00000287644.2	4	0	0	False	False
20	DBIL5P	ENSG00000293440.2	10	0	0	False	False
20	ENSG00000303696	ENSG00000303696.1	1	0	1	False	True
20	ENSG00000302375	ENSG00000302375.1	1	0	0	False	False
20	ENSG00000286323	ENSG00000286323.1	1	0	0	False	False
20	ENSG00000288965	ENSG00000288965.1	1	0	0	False	False
20	ENSG00000227726	ENSG00000227726.1	1	0	0	False	False
20	ENSG00000301054	ENSG00000301054.1	12	0	0	False	False
20	ENSG00000285003	ENSG00000285003.1	1	0	0	False	False
20	ENSG00000286324	ENSG00000286324.3	3	0	0	False	False
20	ENSG00000287645	ENSG00000287645.2	3	3	3	True	True
20	ENSG00000288966	ENSG00000288966.2	4	0	0	False	False
20	ENSG00000301055	ENSG00000301055.1	1	0	0	False	False
20	ENSG00000302376	ENSG00000302376.1	1	0	0	False	False
20	ENSG00000303697	ENSG00000303697.1	2	2	2	True	True
20	ENSG00000301056	ENSG00000301056.1	12	0	1	False	True
20	ENSG00000287646	ENSG00000287646.2	5	0	0	False	False
20	ENSG00000303698	ENSG00000303698.1	1	0	0	False	False
20	ENSG00000302377	ENSG00000302377.1	7	0	0	False	False
20	ENSG00000260166	ENSG00000260166.5	6	0	0	False	False
20	ENSG00000286325	ENSG00000286325.1	1	0	1	False	True
20	ENSG00000288967	ENSG00000288967.2	1	1	1	True	True
20	ENSG00000286326	ENSG00000286326.2	4	0	0	False	False
20	ENSG00000260167	ENSG00000260167.2	18	0	1	False	True
20	ENSG00000287647	ENSG00000287647.2	2	0	0	False	False
20	ENSG00000288968	ENSG00000288968.1	1	1	1	True	True
20	ENSG00000301057	ENSG00000301057.1	1	0	0	False	False
20	ENSG00000302378	ENSG00000302378.1	1	0	0	False	False
20	ENSG00000303699	ENSG00000303699.1	1	0	0	False	False
20	ENSG00000287648	ENSG00000287648.1	1	0	0	False	False
20	ENSG00000286327	ENSG00000286327.2	5	0	0	False	False
20	ENSG00000301058	ENSG00000301058.1	1	0	0	False	False
20	ENSG00000288969	ENSG00000288969.1	1	1	1	True	True
20	ENSG00000230941	ENSG00000230941.2	5	0	0	False	False
20	ENSG00000302379	ENSG00000302379.1	1	0	0	False	False
20	ENSG00000286328	ENSG00000286328.1	1	0	0	False	False
20	ENSG00000301059	ENSG00000301059.1	2	2	2	True	True
20	ENSG00000285009	ENSG00000285009.1	1	0	0	False	False
20	ENSG00000230944	ENSG00000230944.1	1	0	0	False	False
20	ENSG00000302080	ENSG00000302080.1	2	0	0	False	False
20	ENSG00000288670	ENSG00000288670.1	1	1	1	True	True
20	ENSG00000290863	ENSG00000290863.1	1	0	0	False	False
20	ENSG00000302081	ENSG00000302081.1	1	0	0	False	False
20	ENSG00000230947	ENSG00000230947.2	1	0	0	False	False
20	ENSG00000287351	ENSG00000287351.1	1	0	0	False	False
20	REPIN1-AS1	ENSG00000240449.2	4	0	0	False	False
20	ENSG00000302082	ENSG00000302082.1	10	9	10	True	True
20	ENSG00000286031	ENSG00000286031.1	1	0	0	False	False
20	ENSG00000302083	ENSG00000302083.1	1	0	0	False	False
20	ENSG00000287352	ENSG00000287352.2	13	0	0	False	False
20	ENSG00000286032	ENSG00000286032.1	1	0	0	False	False
20	ENSG00000302084	ENSG00000302084.1	1	0	0	False	False
20	ENSG00000286033	ENSG00000286033.2	3	0	0	False	False
20	ENSG00000302085	ENSG00000302085.1	1	0	0	False	False
20	ENSG00000287354	ENSG00000287354.1	1	0	0	False	False
20	ENSG00000302086	ENSG00000302086.1	2	0	0	False	False
20	ENSG00000286034	ENSG00000286034.2	2	0	1	False	True
20	ENSG00000287355	ENSG00000287355.2	2	0	0	False	False
20	ENSG00000290869	ENSG00000290869.2	2	0	0	False	False
20	ENSG00000302087	ENSG00000302087.1	1	0	0	False	False
20	ENSG00000286035	ENSG00000286035.1	1	0	0	False	False
20	ENSG00000287356	ENSG00000287356.2	19	12	19	True	True
20	ENSG00000231970	ENSG00000231970.1	1	0	0	False	False
20	ENSG00000302088	ENSG00000302088.1	1	0	0	False	False
20	ENSG00000286036	ENSG00000286036.1	1	1	1	True	True
20	ENSG00000287357	ENSG00000287357.1	1	0	0	False	False
20	ENSG00000302089	ENSG00000302089.1	1	0	0	False	False
20	ENSG00000286037	ENSG00000286037.1	1	0	0	False	False
20	TPI1P2	ENSG00000293205.1	1	0	0	False	False
20	ENSG00000287358	ENSG00000287358.2	5	0	0	False	False
20	ENSG00000288679	ENSG00000288679.1	1	1	1	True	True
20	ENSG00000290570	ENSG00000290570.1	1	0	0	False	False
20	ENSG00000287359	ENSG00000287359.2	6	0	0	False	False
20	ENSG00000286039	ENSG00000286039.4	19	15	19	True	True
20	PSMD7-DT	ENSG00000261404.8	34	0	0	False	False
20	ENSG00000300900	ENSG00000300900.1	1	1	1	True	True
20	WASF3-AS1	ENSG00000237001.7	9	0	0	False	False
20	ENSG00000300901	ENSG00000300901.1	8	8	8	True	True
20	ENSG00000290573	ENSG00000290573.2	59	0	0	False	False
20	ENSG00000231977	ENSG00000231977.3	6	0	0	False	False
20	ENSG00000300902	ENSG00000300902.1	25	0	0	False	False
20	ENSG00000287060	ENSG00000287060.2	14	0	0	False	False
20	ENSG00000290574	ENSG00000290574.3	9	0	0	False	False
20	ZNF833P	ENSG00000197332.10	35	0	0	False	False
20	ENSG00000287061	ENSG00000287061.1	1	0	0	False	False
20	ENSG00000300903	ENSG00000300903.1	1	0	0	False	False
20	TBX18-AS1	ENSG00000228290.8	13	0	0	False	False
20	ENSG00000290575	ENSG00000290575.1	1	0	0	False	False
20	ENSG00000288383	ENSG00000288383.1	2	0	0	False	False
20	ENSG00000287062	ENSG00000287062.2	1	0	0	False	False
20	ENSG00000300904	ENSG00000300904.1	4	0	0	False	False
20	ENSG00000290576	ENSG00000290576.2	19	0	0	False	False
20	ENSG00000288384	ENSG00000288384.1	1	0	0	False	False
20	ZNF667-AS1	ENSG00000166770.13	27	0	0	False	False
20	ENSG00000300905	ENSG00000300905.1	1	0	1	False	True
20	ENSG00000287063	ENSG00000287063.1	1	0	0	False	False
20	ENSG00000290577	ENSG00000290577.2	7	0	0	False	False
20	ENSG00000300906	ENSG00000300906.1	2	2	2	True	True
20	ENSG00000287064	ENSG00000287064.1	1	1	1	True	True
20	ENSG00000290578	ENSG00000290578.2	29	0	4	False	True
20	ENSG00000228467	ENSG00000228467.2	1	0	0	False	False
20	ENSG00000288386	ENSG00000288386.1	1	0	0	False	False
20	ENSG00000287065	ENSG00000287065.2	6	0	0	False	False
20	ENSG00000300907	ENSG00000300907.1	1	1	1	True	True
20	ENSG00000257824	ENSG00000257824.1	1	0	0	False	False
20	ENSG00000290579	ENSG00000290579.2	25	0	0	False	False
20	PDE4DIPP6	ENSG00000291232.2	123	0	48	False	True
20	ENSG00000228469	ENSG00000228469.1	1	0	0	False	False
20	ENSG00000287066	ENSG00000287066.1	1	0	0	False	False
20	ENSG00000300908	ENSG00000300908.1	1	0	0	False	False
20	ENSG00000256504	ENSG00000256504.2	1	0	0	False	False
20	ENSG00000227148	ENSG00000227148.2	16	0	0	False	False
20	ENSG00000257826	ENSG00000257826.1	1	0	0	False	False
20	ENSG00000300909	ENSG00000300909.1	2	0	0	False	False
20	ENSG00000231681	ENSG00000231681.2	2	0	0	False	False
20	CBARP-DT	ENSG00000267778.2	4	0	0	False	False
20	RPL13AP3	ENSG00000293056.1	1	0	0	False	False
20	ENSG00000287068	ENSG00000287068.2	3	0	0	False	False
20	ENSG00000287069	ENSG00000287069.1	3	0	1	False	True
20	ENSG00000229491	ENSG00000229491.6	6	0	0	False	False
20	ENSG00000301930	ENSG00000301930.1	1	0	0	False	False
20	ENSG00000228170	ENSG00000228170.1	1	0	0	False	False
20	ENSG00000257829	ENSG00000257829.1	1	0	0	False	False
20	ENSG00000300610	ENSG00000300610.1	1	1	1	True	True
20	ENSG00000301931	ENSG00000301931.1	1	0	0	False	False
20	ENSG00000300611	ENSG00000300611.1	1	0	0	False	False
20	ENSG00000301932	ENSG00000301932.1	1	0	0	False	False
20	ENSG00000288090	ENSG00000288090.1	1	0	0	False	False
20	ENSG00000228172	ENSG00000228172.6	7	0	0	False	False
